,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crimetype
3417,Karkala,6.0,6.0,0.0,27.0,1,0,2,0,1,Accident case
3418,Kota,5.0,6.0,0.0,39.0,1,0,3,1,1,Accident case
3419,Hiriyadka,5.0,6.0,0.0,52.0,1,0,2,0,1,Accident case
3420,Udupi,4.0,4.0,0.0,29.0,1,0,2,1,1,Other case
3421,Kundapur,6.0,6.0,1.0,1.0,0,0,0,1,2,Other case
3422,Hiriyadka,4.0,6.0,0.0,20.0,0,1,0,3,0,Accident case
3423,Udupi,4.0,6.0,0.0,42.0,1,0,4,4,1,Accident case
3424,Udupi,5.0,3.0,0.0,38.0,1,0,1,1,1,Fraud case
3425,Kota,4.0,6.0,1.0,35.0,1,0,2,0,1,Accident case
3426,Kundapur,4.0,6.0,0.0,14.0,1,0,1,0,1,Accident case
3427,Udupi,4.0,6.0,0.0,50.0,1,0,4,1,1,Accident case
3428,Kota,4.0,6.0,1.0,52.0,1,0,1,0,1,Accident case
3429,Byndoor,4.0,6.0,1.0,48.0,1,0,2,0,1,Other case
3430,Hiriyadka,2.0,6.0,0.0,35.0,1,0,3,0,1,Other case
3431,Udupi,4.0,6.0,1.0,33.0,0,0,0,0,2,Other case
3432,Udupi,3.0,6.0,1.0,22.0,1,0,1,0,1,Accident case
3433,Udupi,0.0,6.0,1.0,37.0,0,0,0,0,2,Accident case
3434,Ajekar,1.0,6.0,0.0,36.0,1,0,2,0,1,Accident case
3435,Kota,3.0,6.0,0.0,45.0,0,0,0,1,2,Theft case
3436,Udupi,3.0,4.0,0.0,39.0,0,0,0,1,2,Other case
3437,Udupi,2.0,6.0,0.0,24.0,1,0,3,0,1,Other case
3438,Udupi,3.0,6.0,1.0,22.0,1,0,1,0,1,Other case
3439,Udupi,2.0,7.0,0.0,39.0,1,0,4,0,1,Accident case
3440,Karkala,2.0,6.0,1.0,40.0,0,0,0,0,2,Accident case
3441,Udupi,2.0,6.0,0.0,39.0,0,0,0,0,2,Other case
3442,Kundapur,2.0,6.0,0.0,29.0,0,0,0,2,2,Other case
3444,Udupi,0.0,5.0,0.0,39.0,1,0,4,5,1,Other case
3445,Udupi,2.0,6.0,1.0,24.0,0,0,1,1,2,Other case
3448,Manipal,6.0,6.0,1.0,39.0,0,0,0,0,2,Other case
3449,Kollur,2.0,6.0,0.0,53.0,0,0,2,6,2,Other case
3450,Udupi,5.0,7.0,0.0,70.0,1,0,1,0,1,Other case
3451,Kundapur,0.0,4.0,0.0,35.0,1,0,1,0,1,Other case
3452,Hiriyadka,4.0,7.0,1.0,37.0,1,0,4,1,1,Other case
3453,Byndoor,2.0,7.0,0.0,30.0,1,0,6,1,1,Accident case
3454,Udupi,2.0,7.0,1.0,58.0,1,0,1,0,1,Accident case
3455,Karkala,6.0,6.0,0.0,35.0,0,0,0,0,2,Theft case
3456,Udupi,2.0,7.0,1.0,60.0,0,0,0,0,2,Theft case
3457,Udupi,3.0,7.0,0.0,52.0,1,0,2,0,1,Other case
3458,Kundapur,0.0,7.0,0.0,39.0,0,0,0,1,2,Accident case
3459,Udupi,2.0,7.0,0.0,43.0,1,0,1,2,1,Other case
3460,Udupi,1.0,7.0,1.0,19.0,1,0,2,0,1,Other case
3461,Byndoor,6.0,7.0,1.0,63.0,1,0,1,0,1,Other case
3462,Kundapur,2.0,7.0,0.0,56.0,1,0,5,1,1,Other case
3463,Kundapur,2.0,7.0,1.0,50.0,1,0,2,3,1,Other case
3464,Udupi,2.0,7.0,0.0,30.0,1,0,1,0,1,Other case
3465,Udupi,1.0,7.0,1.0,20.0,1,0,2,0,1,Other case
3466,Udupi,1.0,7.0,0.0,44.0,0,1,2,1,0,Accident case
3467,Udupi,1.0,7.0,1.0,42.0,1,0,1,0,1,Accident case
3468,Udupi,1.0,7.0,1.0,26.0,1,0,3,2,1,Other case
3469,Manipal,0.0,7.0,1.0,22.0,1,0,2,0,1,Other case
3470,Kundapur,0.0,7.0,0.0,26.0,1,0,3,1,1,Other case
3471,Udupi,0.0,7.0,1.0,43.0,1,0,3,3,1,Accident case
3472,Udupi,1.0,7.0,0.0,23.0,1,0,4,0,1,Use of drugs case
3473,Kaapu,1.0,7.0,0.0,37.0,1,0,4,1,1,Use of drugs case
3474,Kota,1.0,7.0,0.0,53.0,0,0,0,1,2,Theft case
3475,Karkala,5.0,7.0,0.0,45.0,1,0,1,1,1,Missing case
3477,Hiriyadka,6.0,7.0,0.0,35.0,1,0,2,0,1,Accident case
3478,Karkala,6.0,7.0,1.0,48.0,1,0,2,0,1,Accident case
3479,Udupi,0.0,7.0,1.0,40.0,1,0,2,1,1,Other case
3480,Kundapur,2.0,7.0,0.0,45.0,0,0,0,0,2,Accident case
3481,Kundapur,2.0,7.0,1.0,58.0,1,0,3,0,1,Other case
3482,Udupi,0.0,7.0,0.0,47.0,1,0,2,2,1,Fraud case
3483,Udupi,1.0,7.0,0.0,20.0,1,0,3,0,1,Use of drugs case
3484,Udupi,1.0,7.0,0.0,39.0,1,0,5,1,1,Use of drugs case
3485,Udupi,0.0,7.0,1.0,39.0,1,0,3,1,1,Use of drugs case
3486,Kundapur,0.0,7.0,1.0,39.0,0,0,0,0,2,Accident case
3487,Udupi,1.0,7.0,0.0,49.0,0,0,1,1,2,Other case
3488,Udupi,5.0,7.0,0.0,53.0,1,0,1,1,1,Accident case
3489,Byndoor,1.0,7.0,0.0,33.0,1,0,1,0,1,Accident case
3490,Kota,3.0,1.0,0.0,29.0,0,0,0,2,2,Other case
3491,Karkala,0.0,7.0,0.0,58.0,1,0,2,1,1,Other case
3492,Shankaranarayana,6.0,7.0,0.0,46.0,1,0,2,0,1,Other case
3493,Shankaranarayana,0.0,7.0,0.0,27.0,0,1,2,1,0,Accident case
3494,Kota,6.0,7.0,0.0,27.0,1,0,6,2,1,Other case
3495,Byndoor,5.0,7.0,1.0,38.0,0,0,0,0,2,Other case
3496,Byndoor,6.0,7.0,1.0,39.0,1,0,2,0,1,Accident case
3497,Udupi,4.0,7.0,0.0,26.0,1,0,2,2,1,Other case
3498,Manipal,5.0,7.0,0.0,43.0,1,0,1,0,1,Use of drugs case
3499,Ajekar,2.0,7.0,0.0,70.0,0,0,0,0,2,Jugari case
3500,Udupi,2.0,7.0,0.0,50.0,0,0,0,1,2,Accident case
3501,Karkala,5.0,7.0,1.0,42.0,0,0,0,2,2,Accident case
3502,Udupi,2.0,7.0,0.0,55.0,0,0,0,0,2,Theft case
3503,Udupi,5.0,7.0,0.0,45.0,1,0,2,1,1,Violence Act in case
3504,Udupi,4.0,7.0,0.0,26.0,0,1,0,1,0,Violence Act in case
3505,Kundapur,2.0,7.0,1.0,24.0,1,0,6,0,1,Use of drugs case
3506,Kota,4.0,7.0,1.0,54.0,0,1,0,1,0,Accident case
3507,Karkala,5.0,7.0,1.0,42.0,1,0,2,1,1,Accident case
3508,Udupi,3.0,7.0,0.0,39.0,0,0,0,1,2,Theft case
3509,Udupi,6.0,7.0,0.0,18.0,1,0,1,0,1,Use of drugs case
3510,Udupi,4.0,7.0,0.0,63.0,1,0,2,1,1,Accident case
3511,Udupi,2.0,7.0,0.0,41.0,0,0,0,0,2,Accident case
3512,Udupi,5.0,7.0,1.0,39.0,0,0,0,0,2,Accident case
3514,Udupi,4.0,7.0,0.0,55.0,1,0,1,0,1,Theft case
3515,Udupi,2.0,7.0,0.0,57.0,0,0,0,0,2,Theft case
3516,Udupi,2.0,7.0,0.0,55.0,0,0,0,0,2,Theft case
3517,Udupi,4.0,7.0,0.0,44.0,0,0,0,0,2,Accident case
3518,Udupi,3.0,7.0,1.0,35.0,1,0,1,4,1,Other case
3519,Manipal,1.0,6.0,0.0,39.0,1,0,2,2,1,Accident case
3520,Udupi,3.0,7.0,0.0,28.0,1,0,3,0,1,Use of drugs case
3521,Udupi,3.0,7.0,0.0,23.0,0,0,0,0,2,Use of drugs case
3522,Udupi,3.0,7.0,1.0,19.0,1,0,1,0,1,Use of drugs case
3523,Sirva,3.0,7.0,1.0,76.0,0,0,0,1,2,Theft case
3524,Byndoor,3.0,6.0,0.0,46.0,1,0,3,0,1,Other case
3525,Kundapur,3.0,7.0,0.0,28.0,0,0,1,5,2,Other case
3526,Byndoor,2.0,7.0,0.0,68.0,0,0,0,0,2,Other case
3527,Udupi,6.0,4.0,0.0,31.0,1,0,7,16,1,Fraud case
3528,Shankaranarayana,5.0,7.0,0.0,33.0,1,0,2,1,1,Other case
3529,Kota,2.0,7.0,0.0,52.0,0,0,0,0,2,Accident case
3530,Manipal,2.0,7.0,1.0,39.0,1,0,3,0,1,Accident case
3531,Hiriyadka,1.0,7.0,0.0,20.0,1,0,3,0,1,Accident case
3532,Udupi,1.0,7.0,0.0,39.0,1,0,3,1,1,Use of drugs case
3533,Udupi,2.0,7.0,1.0,39.0,1,0,5,0,1,Use of drugs case
3534,Byndoor,2.0,7.0,0.0,31.0,1,0,1,1,1,Other case
3535,Karkala,2.0,7.0,0.0,60.0,1,0,2,0,1,Other case
3536,Udupi,3.0,7.0,0.0,24.0,1,0,1,0,1,Use of drugs case
3537,Udupi,3.0,7.0,0.0,39.0,0,0,0,0,2,Use of drugs case
3538,Hiriyadka,3.0,7.0,1.0,53.0,1,0,2,0,1,Accident case
3539,Kota,2.0,7.0,0.0,43.0,0,1,1,1,0,Accident case
3540,Kundapur,3.0,7.0,1.0,26.0,0,0,0,1,2,Accident case
3541,Hebri,3.0,7.0,1.0,24.0,1,0,2,2,1,Accident case
3542,Kundapur,3.0,7.0,1.0,39.0,1,0,1,0,1,Accident case
3543,Kollur,3.0,7.0,1.0,65.0,1,0,3,1,1,Other case
3544,Udupi,6.0,7.0,0.0,45.0,0,1,0,1,0,Other case
3545,Udupi,2.0,7.0,0.0,40.0,1,0,2,0,1,Accident case
3546,Kundapur,2.0,7.0,0.0,34.0,1,0,2,0,1,Theft case
3547,Kundapur,0.0,7.0,1.0,23.0,1,0,1,4,1,Other case
3548,Byndoor,1.0,4.0,0.0,28.0,1,0,4,4,1,Other case
3549,Byndoor,6.0,11.0,0.0,67.0,0,0,0,2,2,Other case
3550,Udupi,4.0,11.0,0.0,23.0,0,0,1,3,2,Other case
3551,Udupi,0.0,5.0,0.0,33.0,1,0,1,0,1,Other case
3552,Kundapur,2.0,7.0,0.0,39.0,0,0,1,2,2,Accident case
3553,Hiriyadka,2.0,7.0,0.0,34.0,0,0,3,1,2,Accident case
3554,Udupi,1.0,7.0,1.0,45.0,0,0,1,1,2,Accident case
3555,Udupi,1.0,7.0,0.0,22.0,1,0,4,0,1,Use of drugs case
3556,Udupi,1.0,7.0,1.0,36.0,0,0,0,0,2,Use of drugs case
3557,Byndoor,6.0,11.0,0.0,20.0,0,1,1,4,0,Other case
3558,Udupi,1.0,6.0,1.0,48.0,0,0,0,1,2,Theft case
3559,Karkala,0.0,7.0,0.0,44.0,1,0,2,0,1,Accident case
3560,Udupi,3.0,7.0,0.0,45.0,0,1,0,2,0,Other case
3562,Udupi,0.0,8.0,1.0,33.0,1,0,1,0,1,Jugari case
3563,Byndoor,0.0,8.0,0.0,65.0,0,0,2,2,2,Other case
3564,Sirva,0.0,8.0,0.0,30.0,0,0,1,1,2,Other case
3565,Udupi,6.0,8.0,0.0,51.0,1,0,3,0,1,Accident case
3566,Udupi,6.0,8.0,0.0,39.0,0,0,0,0,2,Accident case
3567,Kota,5.0,8.0,0.0,56.0,1,0,2,0,1,Accident case
3568,Hiriyadka,6.0,8.0,0.0,31.0,1,0,2,0,1,Accident case
3570,Manipal,1.0,4.0,0.0,23.0,0,0,4,2,2,Other case
3571,Udupi,3.0,8.0,0.0,37.0,0,1,2,4,0,Other case
3572,Udupi,5.0,8.0,1.0,58.0,0,0,2,3,2,Accident case
3573,Kundapur,5.0,8.0,0.0,30.0,0,0,0,0,2,Jugari case
3574,Kundapur,5.0,8.0,0.0,52.0,1,0,2,1,1,Accident case
3576,Kota,2.0,7.0,1.0,39.0,1,0,3,1,1,Accident case
3577,Kollur,5.0,1.0,0.0,39.0,0,1,1,2,0,Other case
3578,Byndoor,4.0,8.0,1.0,39.0,1,0,2,0,1,Other case
3579,Kundapur,3.0,8.0,1.0,36.0,1,0,1,2,1,Other case
3581,Kota,1.0,5.0,0.0,22.0,0,1,0,5,0,Other case
3582,Kundapur,0.0,9.0,1.0,28.0,1,0,1,0,1,Accident case
3583,Byndoor,6.0,9.0,0.0,68.0,1,0,1,0,1,Missing case
3584,Kota,0.0,9.0,0.0,38.0,1,0,1,2,1,Accident case
3585,Kota,6.0,9.0,0.0,52.0,1,0,1,1,1,Accident case
3586,Udupi,6.0,9.0,1.0,50.0,0,0,0,1,2,Accident case
3587,Kollur,3.0,9.0,0.0,40.0,1,0,1,0,1,Theft case
3588,Kundapur,4.0,7.0,0.0,27.0,1,0,1,0,1,Other case
3589,Shankaranarayana,5.0,9.0,1.0,33.0,0,0,0,0,2,Accident case
3590,Karkala,2.0,9.0,0.0,32.0,1,0,3,0,1,Missing case
3591,Udupi,4.0,9.0,0.0,36.0,1,0,3,0,1,Other case
3592,Kundapur,5.0,9.0,1.0,19.0,1,0,1,0,1,Other case
3593,Udupi,1.0,9.0,0.0,34.0,0,0,0,0,2,Accident case
3594,Kota,5.0,1.0,0.0,49.0,1,0,3,0,1,Accident case
3595,Udupi,5.0,9.0,0.0,41.0,0,0,0,2,2,Accident case
3596,Udupi,0.0,4.0,0.0,30.0,0,1,0,4,0,Fraud case
3597,Ajekar,2.0,9.0,0.0,53.0,0,0,0,1,2,Accident case
3598,Udupi,3.0,9.0,0.0,25.0,1,0,2,0,1,Accident case
3600,Kundapur,3.0,9.0,0.0,36.0,1,0,1,2,1,Other case
3601,Kundapur,3.0,9.0,1.0,24.0,0,0,1,3,2,Other case
3602,Udupi,6.0,9.0,1.0,37.0,1,0,2,0,1,Accident case
3603,Udupi,2.0,7.0,0.0,39.0,1,0,2,1,1,Fraud case
3604,Kundapur,2.0,1.0,0.0,39.0,0,0,0,0,2,Other case
3605,Kota,6.0,9.0,1.0,39.0,1,0,1,0,1,Other case
3606,Hiriyadka,5.0,9.0,1.0,68.0,1,0,1,0,1,Accident case
3607,Udupi,5.0,9.0,0.0,41.0,1,0,2,1,1,Accident case
3608,Sirva,6.0,9.0,0.0,38.0,0,0,0,0,2,Accident case
3609,Udupi,3.0,9.0,0.0,58.0,1,0,2,2,1,Theft case
3610,Udupi,2.0,7.0,0.0,30.0,0,0,1,1,2,Fraud case
3611,Udupi,5.0,9.0,1.0,45.0,0,0,2,1,2,Accident case
3612,Kota,4.0,9.0,0.0,49.0,1,0,4,0,1,Accident case
3613,Sirva,3.0,9.0,0.0,52.0,0,0,0,1,2,Theft case
3614,Byndoor,4.0,9.0,1.0,45.0,1,0,2,1,1,Jugari case
3615,Byndoor,4.0,9.0,0.0,35.0,1,0,2,1,1,Jugari case
3616,Kundapur,3.0,9.0,0.0,48.0,0,0,0,0,2,Accident case
3617,Udupi,4.0,9.0,1.0,30.0,0,0,0,1,2,Theft case
3619,Hiriyadka,3.0,5.0,0.0,52.0,1,0,4,12,1,Other case
3620,Udupi,4.0,9.0,1.0,1.0,0,0,0,1,2,Other case
3621,Udupi,3.0,9.0,1.0,51.0,0,0,0,2,2,Accident case
3622,Shankaranarayana,2.0,9.0,1.0,35.0,0,0,0,1,2,Accident case
3623,Kota,3.0,9.0,1.0,53.0,1,0,4,0,1,Accident case
3624,Udupi,3.0,9.0,0.0,43.0,1,0,4,4,1,Accident case
3625,Kundapur,5.0,5.0,0.0,81.0,1,0,2,2,1,Fraud case
3626,Kundapur,3.0,9.0,1.0,39.0,0,0,0,1,2,Other case
3627,Manipal,2.0,5.0,0.0,40.0,1,0,1,0,1,Other case
3628,Manipal,4.0,9.0,1.0,52.0,1,0,3,1,1,Other case
3629,Udupi,1.0,9.0,0.0,58.0,1,0,1,0,1,Accident case
3632,Udupi,3.0,9.0,0.0,52.0,1,0,1,1,1,Jugari case
3633,Kundapur,3.0,9.0,1.0,63.0,0,0,2,2,2,Jugari case
3634,Karkala,2.0,9.0,1.0,39.0,0,0,0,0,2,Accident case
3635,Udupi,3.0,9.0,0.0,29.0,1,0,1,0,1,Accident case
3636,Byndoor,1.0,9.0,1.0,45.0,1,0,1,0,1,Accident case
3637,Kundapur,2.0,9.0,0.0,51.0,1,0,2,1,1,Other case
3638,Udupi,1.0,9.0,0.0,38.0,0,0,0,3,2,Other case
3639,Kollur,4.0,9.0,1.0,49.0,1,0,1,0,1,Accident case
3640,Udupi,1.0,9.0,0.0,52.0,1,0,1,0,1,Theft case
3641,Shankaranarayana,2.0,7.0,0.0,39.0,0,0,0,1,2,Theft case
3642,Hebri,4.0,9.0,0.0,1.0,0,0,1,14,2,Other case
3643,Udupi,4.0,9.0,1.0,39.0,1,0,2,0,1,Other case
3644,Udupi,3.0,9.0,1.0,35.0,1,0,1,1,1,Jugari case
3646,Shankaranarayana,3.0,9.0,1.0,50.0,1,0,2,1,1,Accident case
3647,Karkala,3.0,9.0,1.0,43.0,1,0,1,0,1,Other case
3648,Udupi,3.0,9.0,0.0,18.0,1,0,2,0,1,Use of drugs case
3649,Udupi,3.0,9.0,1.0,35.0,1,0,2,1,1,Other case
3650,Kota,0.0,9.0,1.0,39.0,0,1,0,1,0,Other case
3651,Udupi,3.0,9.0,0.0,55.0,1,0,1,2,1,Other case
3652,Shankaranarayana,5.0,9.0,1.0,46.0,0,0,0,0,2,Theft case
3653,Udupi,4.0,9.0,1.0,25.0,1,0,3,2,1,Missing case
3654,Byndoor,1.0,9.0,1.0,26.0,1,0,2,0,1,Accident case
3655,Udupi,2.0,9.0,1.0,42.0,0,0,0,1,2,Accident case
3656,Udupi,2.0,9.0,0.0,41.0,1,0,2,0,1,Accident case
3657,Shankaranarayana,2.0,9.0,1.0,62.0,1,0,1,0,1,Theft case
3658,Udupi,2.0,9.0,1.0,35.0,1,0,3,1,1,Other case
3659,Udupi,2.0,7.0,0.0,26.0,1,0,1,1,1,Other case
3660,Kundapur,4.0,9.0,0.0,45.0,0,1,1,2,0,Other case
3661,Udupi,2.0,7.0,0.0,72.0,0,0,0,1,2,Other case
3662,Kota,2.0,7.0,1.0,34.0,0,1,1,1,0,Accident case
3663,Kollur,1.0,9.0,1.0,48.0,0,0,0,2,2,Accident case
3664,Udupi,3.0,6.0,0.0,45.0,1,0,2,4,1,Other case
3665,Kota,0.0,9.0,0.0,39.0,0,0,0,1,2,Accident case
3666,Kundapur,0.0,9.0,1.0,39.0,1,0,1,1,1,Accident case
3667,Sirva,1.0,9.0,0.0,58.0,0,0,0,0,2,Accident case
3668,Shankaranarayana,0.0,9.0,0.0,45.0,1,0,1,1,1,Fraud case
3670,Hiriyadka,1.0,9.0,0.0,59.0,1,0,1,0,1,Jugari case
3671,Shankaranarayana,1.0,9.0,1.0,40.0,1,0,1,0,1,Jugari case
3672,Manipal,6.0,9.0,0.0,31.0,0,0,0,0,2,Theft case
3673,Sirva,1.0,9.0,1.0,54.0,1,0,1,0,1,Theft case
3674,Udupi,0.0,9.0,1.0,33.0,1,0,3,0,1,Accident case
3675,Udupi,6.0,9.0,0.0,38.0,1,0,1,0,1,Accident case
3676,Udupi,4.0,4.0,0.0,39.0,1,0,3,3,1,Fraud case
3677,Manipal,6.0,9.0,1.0,39.0,1,0,2,1,1,Accident case
3678,Hebri,0.0,9.0,0.0,29.0,0,0,0,2,2,Accident case
3679,Kota,4.0,9.0,1.0,64.0,1,0,2,0,1,Missing case
3680,Kaapu,5.0,10.0,1.0,73.0,1,0,2,2,1,Theft case
3681,Kundapur,5.0,6.0,0.0,45.0,0,0,0,1,2,Fraud case
3682,Shankaranarayana,1.0,10.0,1.0,38.0,1,0,1,0,1,Missing case
3683,Manipal,6.0,10.0,1.0,21.0,1,0,12,0,1,Use of drugs case
3684,Manipal,6.0,10.0,1.0,21.0,1,0,12,0,1,Use of drugs case
3685,Sirva,2.0,10.0,0.0,24.0,0,0,0,1,2,Use of drugs case
3686,Sirva,2.0,10.0,1.0,19.0,1,0,1,0,1,Use of drugs case
3687,Sirva,2.0,10.0,1.0,24.0,1,0,1,0,1,Use of drugs case
3688,Sirva,2.0,10.0,0.0,26.0,1,0,1,0,1,Use of drugs case
3690,Kollur,2.0,10.0,1.0,38.0,1,0,2,0,1,Other case
3691,Manipal,6.0,10.0,1.0,39.0,1,0,2,2,1,Accident case
3692,Byndoor,2.0,10.0,0.0,36.0,1,0,2,1,1,Accident case
3694,Kundapur,2.0,10.0,0.0,39.0,0,0,0,0,2,Jugari case
3695,Udupi,0.0,10.0,0.0,21.0,1,0,1,0,1,Use of drugs case
3696,Udupi,0.0,10.0,0.0,39.0,1,0,2,0,1,Use of drugs case
3697,Udupi,0.0,10.0,0.0,22.0,1,0,2,1,1,Use of drugs case
3698,Udupi,0.0,10.0,0.0,23.0,1,0,1,0,1,Use of drugs case
3699,Udupi,0.0,10.0,1.0,21.0,1,0,1,0,1,Use of drugs case
3700,Udupi,0.0,10.0,0.0,39.0,1,0,2,1,1,Use of drugs case
3701,Kundapur,1.0,10.0,0.0,22.0,1,0,1,0,1,Accident case
3702,Karkala,2.0,10.0,1.0,32.0,1,0,4,0,1,Theft case
3703,Kota,0.0,10.0,1.0,49.0,1,0,1,0,1,Accident case
3704,Kundapur,1.0,10.0,1.0,47.0,0,0,1,1,2,Accident case
3705,Udupi,6.0,10.0,0.0,25.0,0,0,0,0,2,Use of drugs case
3706,Udupi,6.0,10.0,0.0,25.0,1,0,1,0,1,Use of drugs case
3707,Udupi,1.0,10.0,0.0,1.0,1,0,3,0,1,Other case
3708,Kundapur,1.0,10.0,0.0,39.0,0,0,0,1,2,Accident case
3709,Udupi,6.0,10.0,0.0,20.0,1,0,1,0,1,Use of drugs case
3710,Udupi,6.0,10.0,0.0,39.0,1,0,1,0,1,Use of drugs case
3711,Udupi,6.0,10.0,0.0,20.0,1,0,1,0,1,Use of drugs case
3712,Udupi,6.0,10.0,0.0,19.0,1,0,1,0,1,Use of drugs case
3713,Udupi,6.0,10.0,0.0,20.0,1,0,1,0,1,Use of drugs case
3714,Udupi,6.0,10.0,0.0,19.0,1,0,1,0,1,Use of drugs case
3715,Udupi,6.0,10.0,0.0,21.0,1,0,2,0,1,Use of drugs case
3716,Udupi,6.0,10.0,0.0,20.0,1,0,1,0,1,Use of drugs case
3717,Udupi,6.0,10.0,0.0,21.0,1,0,1,0,1,Use of drugs case
3718,Shankaranarayana,0.0,10.0,1.0,39.0,1,0,2,0,1,Accident case
3719,Sirva,0.0,10.0,0.0,70.0,0,0,4,1,2,Accident case
3721,Udupi,6.0,10.0,1.0,57.0,1,0,3,0,1,Accident case
3722,Udupi,6.0,10.0,1.0,43.0,1,0,2,0,1,Accident case
3723,Udupi,6.0,10.0,0.0,60.0,0,0,0,1,2,Accident case
3724,Udupi,5.0,10.0,1.0,46.0,1,0,4,4,1,Accident case
3725,Kota,6.0,10.0,0.0,52.0,0,0,1,3,2,Accident case
3726,Karkala,4.0,10.0,1.0,27.0,1,0,2,1,1,Accident case
3727,Byndoor,5.0,10.0,0.0,23.0,0,0,0,3,2,Other case
3728,Udupi,6.0,11.0,0.0,41.0,0,0,0,0,2,Accident case
3730,Udupi,5.0,11.0,1.0,34.0,1,0,2,3,1,Other case
3731,Kota,2.0,10.0,0.0,32.0,0,0,3,3,2,Accident case
3732,Udupi,5.0,11.0,1.0,29.0,1,0,3,1,1,Accident case
3734,Karkala,6.0,10.0,1.0,49.0,1,0,2,1,1,Accident case
3735,Udupi,4.0,10.0,0.0,31.0,1,0,1,0,1,Accident case
3736,Udupi,4.0,10.0,1.0,36.0,1,0,1,0,1,Accident case
3737,Udupi,5.0,11.0,1.0,39.0,0,0,0,1,2,Accident case
3738,Kundapur,5.0,11.0,0.0,43.0,0,0,0,0,2,Other case
3739,Karkala,6.0,10.0,1.0,49.0,1,0,1,0,1,Accident case
3740,Udupi,2.0,7.0,1.0,66.0,0,0,1,2,2,Accident case
3741,Udupi,4.0,10.0,1.0,61.0,0,0,0,0,2,Other case
3742,Udupi,2.0,7.0,0.0,65.0,0,0,0,0,2,Fraud case
3744,Udupi,3.0,10.0,1.0,36.0,1,0,1,0,1,Use of drugs case
3745,Hebri,2.0,10.0,1.0,37.0,1,0,3,1,1,Fraud case
3746,Udupi,6.0,10.0,0.0,48.0,0,0,4,6,2,Fraud case
3747,Udupi,3.0,10.0,0.0,65.0,1,0,1,1,1,Other case
3749,Udupi,3.0,10.0,1.0,34.0,1,0,1,1,1,Other case
3750,Byndoor,1.0,10.0,1.0,48.0,0,0,2,3,2,Accident case
3752,Sirva,2.0,10.0,0.0,60.0,1,0,2,0,1,Other case
3753,Kollur,3.0,10.0,0.0,1.0,0,0,0,1,2,Other case
3754,Udupi,1.0,10.0,1.0,19.0,1,0,6,3,1,Accident case
3755,Udupi,0.0,10.0,0.0,27.0,0,0,0,0,2,Accident case
3756,Manipal,0.0,10.0,1.0,18.0,1,0,10,0,1,Use of drugs case
3757,Manipal,0.0,10.0,1.0,19.0,1,0,10,0,1,Use of drugs case
3758,Udupi,1.0,9.0,1.0,39.0,0,1,1,1,0,Missing case
3762,Kundapur,1.0,10.0,1.0,39.0,1,0,1,1,1,Jugari case
3763,Kota,1.0,10.0,0.0,37.0,0,0,3,1,2,Accident case
3764,Kota,1.0,10.0,1.0,47.0,1,0,4,0,1,Accident case
3765,Kundapur,2.0,10.0,0.0,25.0,1,0,1,0,1,Accident case
3766,Shankaranarayana,1.0,10.0,1.0,33.0,0,0,0,0,2,Accident case
3767,Udupi,6.0,10.0,0.0,45.0,1,0,2,0,1,Accident case
3768,Udupi,1.0,10.0,1.0,49.0,0,0,1,1,2,Accident case
3769,Byndoor,1.0,10.0,1.0,33.0,1,0,5,1,1,Accident case
3770,Kundapur,1.0,10.0,1.0,45.0,1,0,2,2,1,Other case
3771,Udupi,3.0,11.0,1.0,39.0,0,0,1,5,2,Other case
3772,Udupi,2.0,11.0,0.0,25.0,0,0,1,1,2,Accident case
3773,Byndoor,3.0,11.0,0.0,27.0,1,0,3,0,1,Accident case
3774,Udupi,3.0,11.0,0.0,46.0,1,0,6,0,1,Accident case
3775,Kollur,3.0,11.0,0.0,36.0,1,0,2,0,1,Accident case
3776,Udupi,2.0,11.0,0.0,38.0,0,0,0,0,2,Theft case
3777,Kundapur,3.0,11.0,0.0,39.0,0,0,0,0,2,Other case
3778,Udupi,3.0,11.0,0.0,64.0,1,0,2,1,1,Accident case
3779,Shankaranarayana,3.0,11.0,1.0,50.0,0,0,0,0,2,Accident case
3780,Sirva,2.0,11.0,1.0,47.0,0,0,0,0,2,Theft case
3781,Udupi,3.0,11.0,1.0,39.0,1,0,1,1,1,Other case
3782,Udupi,0.0,11.0,0.0,39.0,1,0,1,0,1,Use of drugs case
3783,Udupi,0.0,11.0,0.0,39.0,1,0,1,0,1,Use of drugs case
3784,Udupi,0.0,11.0,0.0,39.0,1,0,1,0,1,Use of drugs case
3785,Udupi,0.0,11.0,0.0,39.0,1,0,1,0,1,Use of drugs case
3786,Udupi,2.0,7.0,0.0,30.0,1,0,1,0,1,Fraud case
3787,Udupi,1.0,11.0,1.0,50.0,1,0,1,0,1,Accident case
3788,Karkala,2.0,10.0,0.0,45.0,0,0,0,0,2,Fraud case
3789,Kundapur,1.0,11.0,0.0,38.0,0,1,2,1,0,Fraud case
3790,Kundapur,1.0,11.0,0.0,74.0,1,0,1,2,1,Other case
3791,Kundapur,1.0,11.0,0.0,82.0,1,0,4,3,1,Other case
3792,Udupi,1.0,11.0,0.0,39.0,0,0,0,0,2,Other case
3793,Udupi,6.0,11.0,0.0,47.0,0,0,1,2,2,Other case
3794,Sirva,0.0,11.0,0.0,39.0,1,0,3,0,1,Accident case
